seed,round,mechanism,insured_pct,accepted_premium,accepted_coverage,profit_per_insurer,total_profit,subsidy_total,hhi,override_residual,assignment_override_rate,premium_override,coverage_override,mean_allocation_probability
0,79,Central welfare planner,1.0,219.87505047639104,0.7836666666666667,1263.6756346646544,5054.702538658617,161.24826419184024,0.37360000000000004,0.33760813329874206,0.27,0.10621153415183823,0.029004732445645925,
0,80,Central welfare planner,1.0,218.8324243706745,0.7828666666666669,1262.6744072152078,5050.697628860831,181.40776900998617,0.369,0.34703501736334497,0.28,0.10611029418598418,0.027959740540705755,
0,81,Central welfare planner,1.0,218.66809799624164,0.7829655794678304,1262.3719374001491,5049.4877496005965,172.43294198834514,0.369,0.35740536577527526,0.29,0.10643728648885993,0.028373445061690646,
0,82,Central welfare planner,1.0,219.04161796408073,0.7827517426812559,1262.6343642355646,5050.537456942258,157.12479937932304,0.36960000000000004,0.3570944993345245,0.29,0.10595727534576778,0.028231723323281215,
0,83,Central welfare planner,1.0,219.4228346302918,0.7827566472075627,1263.072808818757,5052.291235275028,155.8324777463769,0.36960000000000004,0.3563834829191441,0.29,0.1056898658478556,0.027077099990432694,
0,84,Central welfare planner,1.0,219.97382922933386,0.7825858111309492,1263.5027839125587,5054.011135650235,136.8509257215392,0.36740000000000006,0.35654945091268486,0.29,0.10556922738942841,0.027529674435941332,
0,85,Central welfare planner,1.0,220.181653180285,0.7833374633040493,1263.9791620192284,5055.916648076914,156.0842915866637,0.38320000000000004,0.33669632099746505,0.27,0.10568753204080208,0.027705109954127928,
0,86,Central welfare planner,1.0,219.66401583975875,0.7821899334044198,1263.2813034908459,5053.125213963383,149.22790925516898,0.3682,0.3667277883098746,0.3,0.10599965330844512,0.027455923311304198,
0,87,Central welfare planner,1.0,220.3746051076844,0.7820790096246941,1263.7936023554862,5055.174409421945,121.20208709237698,0.372,0.33587791846332704,0.27,0.1052030058906259,0.026552831036028193,
0,88,Central welfare planner,1.0,220.3343066997613,0.7822748221399525,1263.5887811574298,5054.355124629719,108.0269472479689,0.3682,0.3165082642759077,0.25,0.10569927779763141,0.027317250754184074,
0,89,Central welfare planner,1.0,220.1920207253642,0.7830720023683733,1263.5842120553025,5054.33684822121,121.87174010896425,0.3798,0.3059189780298354,0.24,0.1056664831782404,0.02617147288143048,
0,90,Central welfare planner,1.0,219.7620925561687,0.7831375081261478,1262.9341088468993,5051.736435387597,110.25588752264036,0.36960000000000004,0.3265003142242921,0.26,0.10591302497486195,0.027087603473722258,
0,91,Central welfare planner,1.0,220.0857665284035,0.7843845101612611,1263.769886061667,5055.079544246668,148.09377633965698,0.3978,0.3170209856887292,0.25,0.10606548214582051,0.02797648923163792,
0,92,Central welfare planner,1.0,219.87706964236727,0.7844617685833205,1263.4855509574122,5053.942203829649,145.07931618587511,0.387,0.3068938692133168,0.24,0.10615350466897722,0.027634233757656355,
0,93,Central welfare planner,1.0,219.89509217757174,0.7840018627852007,1263.310792713135,5053.24317085254,128.5973701461686,0.38280000000000003,0.306621404969717,0.24,0.10582892769765306,0.027413882241780926,
0,94,Central welfare planner,1.0,219.45957061584772,0.7844352961181156,1262.8291648125355,5051.316659250142,131.69278266820334,0.388,0.31751192665073524,0.25,0.10677238845007214,0.02825146485139834,
0,95,Central welfare planner,1.0,219.37252305488076,0.7833833972366336,1262.7689655642866,5051.075862257147,135.3408019119896,0.38420000000000004,0.3176391804922606,0.25,0.10656163326369512,0.028716727720826056,
0,96,Central welfare planner,1.0,219.90492074721055,0.783363074607656,1263.2509142866807,5053.003657146723,122.58472536009558,0.3798,0.29714696101218163,0.23,0.10567147675672933,0.028622445267633977,
0,97,Central welfare planner,1.0,220.31433386780216,0.7835268254909349,1263.8779681274355,5055.511872509742,134.31593592431884,0.37860000000000005,0.32721993477558636,0.26,0.10584574481030437,0.0285941247408683,
0,98,Central welfare planner,1.0,219.2224161471056,0.784066037087111,1262.4449062466492,5049.779624986597,123.1305100079656,0.3814000000000001,0.30730969543078424,0.24,0.10653720327606503,0.028082187585503453,
0,99,Central welfare planner,1.0,219.8076633877345,0.7847395859055635,1263.2571923300466,5053.028769320186,132.8378169504493,0.39399999999999996,0.26747523868325557,0.2,0.10647353501751358,0.028476942348997537,
0,100,Central welfare planner,1.0,220.3295484248599,0.7839507045452404,1263.8407787056644,5055.363114822658,129.67056878982555,0.3954,0.3069610879011713,0.24,0.10604052172096999,0.02788165408137268,
0,101,Central welfare planner,1.0,220.53389361072723,0.7843917631753721,1263.9244675654304,5055.697870261722,116.26591442340575,0.388,0.2960197899304319,0.23,0.10568347666711153,0.02635610319375227,
